ESTADO,CH06,PONDIIO,PP04D_COD,NIVEL_ED,ANO4,PP04B_COD,TRIMESTRE,AGLOMERADO,CH04,Actividad,Periodo
1,49,392,40202.0,6,2022,8600,1,8,2,Actividades de atención a la salud humana,2022-T1
1,32,393,41312.0,6,2022,8501,1,8,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,60,295,10313.0,3,2022,9999,1,8,2,,2022-T1
1,38,303,34323.0,4,2022,4903,1,8,1,Transporte automotor de pasajeros,2022-T1
1,45,175,10333.0,6,2022,8401,1,8,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,27,479,30333.0,5,2022,4807,1,8,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,41,300,40312.0,4,2022,8600,1,8,1,Actividades de atención a la salud humana,2022-T1
1,33,365,72113.0,4,2022,4000,1,8,1,Construcción,2022-T1
1,50,291,56314.0,4,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,52,408,56323.0,2,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,60,149,56314.0,5,2022,6800,1,15,2,Actividades inmobiliarias,2022-T1
1,30,178,32323.0,5,2022,5300,1,15,2,Correo y servicios de mensajería,2022-T1
1,30,178,32323.0,5,2022,5300,1,15,2,Correo y servicios de mensajería,2022-T1
1,30,326,80323.0,2,2022,1400,1,15,2,"Confección de prendas de vestir, terminación y teñido de pieles",2022-T1
1,31,360,58313.0,4,2022,8101,1,15,1,Servicios de apoyo a edificios y actividades de limpieza en general,2022-T1
1,41,431,72113.0,3,2022,4000,1,8,1,Construcción,2022-T1
1,60,262,34323.0,2,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,23,73,53314.0,4,2022,1009,1,8,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,30,66,10314.0,4,2022,9409,1,8,2,Actividad de asociaciones n.c.p.,2022-T1
1,31,68,30333.0,4,2022,4807,1,8,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,52,88,72314.0,1,2022,4000,1,8,1,Construcción,2022-T1
1,30,200,34323.0,4,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,42,480,10333.0,4,2022,9999,1,8,1,,2022-T1
1,36,412,10333.0,4,2022,8401,1,8,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,26,430,70312.0,4,2022,7100,1,8,1,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2022-T1
1,32,300,10333.0,4,2022,8600,1,8,1,Actividades de atención a la salud humana,2022-T1
1,32,89,30113.0,3,2022,4803,1,8,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,19,89,51312.0,3,2022,9301,1,8,1,Actividades para la práctica deportiva,2022-T1
1,24,85,30314.0,4,2022,4803,1,8,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,33,365,30113.0,3,2022,4803,1,8,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,45,377,72314.0,2,2022,4000,1,8,1,Construcción,2022-T1
1,45,277,48313.0,4,2022,8401,1,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,49,296,55314.0,4,2022,9700,1,8,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,23,191,34323.0,4,2022,4903,1,15,1,Transporte automotor de pasajeros,2022-T1
1,40,194,30113.0,1,2022,4807,1,15,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,34,212,5002.0,3,2022,3800,1,15,2,"Recolección, tratamiento y eliminación de desechos; recuperación de materiales",2022-T1
1,44,221,30113.0,5,2022,4803,1,15,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,45,228,34123.0,4,2022,4903,1,15,1,Transporte automotor de pasajeros,2022-T1
1,46,329,72313.0,4,2022,3600,1,8,1,"Captación, tratamiento y suministro de agua",2022-T1
1,59,207,30113.0,4,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,52,163,10333.0,5,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,42,256,80323.0,5,2022,1300,1,15,2,"Fabricación de productos textiles, excepto prendas de vestir",2022-T1
1,68,215,40312.0,6,2022,8600,1,15,2,Actividades de atención a la salud humana,2022-T1
1,34,269,34323.0,5,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,33,309,41312.0,6,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,39,324,31323.0,4,2022,4803,1,7,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,45,206,99997.0,5,2022,6200,1,7,2,Actividades de programación y consultoría informáticas y otras actividades conexas,2022-T1
1,30,310,30333.0,4,2022,1800,1,8,2,Actividades de impresión y servicios de apoyo; reproducción de grabaciones,2022-T1
1,46,308,34323.0,2,2022,4903,1,7,1,Transporte automotor de pasajeros,2022-T1
1,44,425,6001.0,2,2022,4808,1,7,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,21,428,6001.0,5,2022,4808,1,7,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,19,415,6001.0,3,2022,4808,1,7,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,29,403,30313.0,4,2022,4803,1,7,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,28,387,53313.0,4,2022,8800,1,7,2,Servicios sociales sin alojamiento,2022-T1
1,44,161,10333.0,6,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,44,207,20332.0,5,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,58,186,82113.0,3,2022,4504,1,15,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2022-T1
1,60,180,11131.0,6,2022,6900,1,15,1,Actividades jurídicas y de contabilidad,2022-T1
1,30,178,10333.0,5,2022,8509,1,15,2,Otros tipos de enseñanza n.c.p.,2022-T1
1,29,194,11131.0,6,2022,6900,1,15,1,Actividades jurídicas y de contabilidad,2022-T1
1,55,238,55314.0,2,2022,9700,1,8,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,47,256,72113.0,1,2022,4000,1,8,1,Construcción,2022-T1
1,44,354,30314.0,3,2022,4803,1,8,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,44,351,10333.0,3,2022,8401,1,8,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,41,192,80323.0,3,2022,1400,1,15,2,"Confección de prendas de vestir, terminación y teñido de pieles",2022-T1
1,48,213,72313.0,4,2022,4000,1,15,1,Construcción,2022-T1
1,48,129,41332.0,6,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,64,237,82312.0,3,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,50,242,20331.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,50,259,10333.0,4,2022,8401,1,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,29,283,51112.0,6,2022,8509,1,15,1,Otros tipos de enseñanza n.c.p.,2022-T1
1,43,190,10333.0,4,2022,8401,1,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,40,216,31323.0,4,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,59,230,10313.0,4,2022,7302,1,15,1,Investigación de mercados y encuestas de opinión pública,2022-T1
1,63,238,92313.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,32,234,41312.0,6,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,43,91,62323.0,3,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,32,394,30133.0,4,2022,4804,1,12,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2022-T1
1,35,387,10333.0,4,2022,9999,1,12,1,,2022-T1
1,44,383,82113.0,2,2022,4502,1,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,20,380,82323.0,3,2022,1300,1,12,2,"Fabricación de productos textiles, excepto prendas de vestir",2022-T1
1,25,145,56314.0,4,2022,8101,1,15,1,Servicios de apoyo a edificios y actividades de limpieza en general,2022-T1
1,27,178,30313.0,4,2022,4807,1,15,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,24,208,5002.0,4,2022,4000,1,15,1,Construcción,2022-T1
1,21,181,40314.0,4,2022,8600,1,15,1,Actividades de atención a la salud humana,2022-T1
1,69,305,33114.0,3,2022,4810,1,15,1,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2022-T1
1,48,308,55314.0,1,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,44,485,41332.0,6,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,39,402,55314.0,3,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,61,289,10313.0,3,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,34,327,50311.0,3,2022,9000,1,7,1,Actividades artísticas y de espectáculos,2022-T1
1,33,175,72314.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,36,188,55314.0,2,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,43,204,72313.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,38,334,53314.0,4,2022,8800,1,15,2,Servicios sociales sin alojamiento,2022-T1
1,49,244,48332.0,6,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,23,905,92332.0,6,2022,9501,1,7,1,Reparación de equipos informáticos,2022-T1
1,20,708,10333.0,5,2022,6400,1,7,2,"Intermediación financiera y otros servicios financieros, excepto los de seguros y administración de fon-",2022-T1
1,43,339,92332.0,5,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,30,463,30113.0,4,2022,4803,1,7,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,48,328,36203.0,6,2022,4904,1,7,1,Transporte automotor de cargas,2022-T1
1,36,395,41312.0,6,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,46,129,56314.0,3,2022,4502,1,15,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,21,159,58113.0,1,2022,8102,1,15,1,Servicios de paisajismo y jardinería,2022-T1
1,56,338,72313.0,2,2022,8401,1,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,38,321,30113.0,3,2022,4808,1,8,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,42,338,30113.0,4,2022,4808,1,8,1,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,48,330,10333.0,4,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,52,339,40332.0,4,2022,8600,1,7,2,Actividades de atención a la salud humana,2022-T1
1,24,388,30333.0,4,2022,4807,1,7,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,57,275,53113.0,2,2022,1009,1,7,2,Elaboración de productos alimenticios n.c.p.,2022-T1
1,40,130,41332.0,6,2022,8501,1,15,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,20,348,55314.0,2,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,65,338,55314.0,1,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,30,513,47313.0,6,2022,8000,1,7,1,Actividades de investigación y seguridad,2022-T1
1,38,435,82112.0,5,2022,9503,1,7,1,Reparación de efectos de uso personal y doméstico,2022-T1
1,38,492,82112.0,4,2022,9503,1,7,1,Reparación de efectos de uso personal y doméstico,2022-T1
1,28,506,10332.0,6,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,50,392,92313.0,1,2022,9301,1,7,1,Actividades para la práctica deportiva,2022-T1
1,60,448,55313.0,2,2022,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,56,332,55314.0,1,2022,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,61,309,56313.0,2,2022,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,64,256,47313.0,3,2022,6800,1,12,1,Actividades inmobiliarias,2022-T1
1,45,403,40312.0,5,2022,8600,1,12,2,Actividades de atención a la salud humana,2022-T1
1,44,224,36314.0,3,2022,4803,1,7,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,62,197,72314.0,1,2022,4000,1,15,1,Construcción,2022-T1
1,30,167,82323.0,3,2022,4502,1,15,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,37,155,41332.0,6,2022,8501,1,15,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,30,185,10333.0,5,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,50,493,10202.0,6,2022,8401,1,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,44,357,41312.0,6,2022,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,39,299,5001.0,6,2022,6900,1,15,1,Actividades jurídicas y de contabilidad,2022-T1
1,39,290,40311.0,6,2022,8600,1,15,2,Actividades de atención a la salud humana,2022-T1
1,41,378,72314.0,2,2022,4000,1,12,1,Construcción,2022-T1
1,29,373,55314.0,2,2022,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,57,293,82113.0,4,2022,4502,1,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,39,290,82313.0,3,2022,4502,1,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,43,351,47313.0,4,2022,8000,1,12,1,Actividades de investigación y seguridad,2022-T1
1,60,351,30314.0,2,2022,4803,1,12,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,59,323,30113.0,5,2022,4807,1,12,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,30,385,53314.0,3,2022,8800,1,7,1,Servicios sociales sin alojamiento,2022-T1
1,65,336,58113.0,2,2022,8102,1,7,1,Servicios de paisajismo y jardinería,2022-T1
1,31,341,72313.0,4,2022,4000,1,7,1,Construcción,2022-T1
1,18,373,58113.0,1,2022,8102,1,7,1,Servicios de paisajismo y jardinería,2022-T1
1,33,298,55314.0,1,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,27,380,58113.0,3,2022,8102,1,7,1,Servicios de paisajismo y jardinería,2022-T1
1,62,537,33114.0,3,2022,4810,1,7,1,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2022-T1
1,36,353,72131.0,6,2022,7100,1,12,1,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2022-T1
1,36,348,72331.0,6,2022,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,40,350,41332.0,6,2022,8501,1,12,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,50,367,10333.0,6,2022,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,47,367,10333.0,6,2022,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,53,330,10333.0,3,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,49,339,56313.0,4,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,33,399,57314.0,1,2022,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,51,290,34323.0,1,2022,3600,1,12,1,"Captación, tratamiento y suministro de agua",2022-T1
1,27,290,40312.0,6,2022,8600,1,12,2,Actividades de atención a la salud humana,2022-T1
1,56,323,30133.0,5,2022,4807,1,12,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,61,494,40312.0,6,2022,8600,1,7,2,Actividades de atención a la salud humana,2022-T1
1,30,569,53113.0,6,2022,5601,1,7,2,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2022-T1
1,29,627,48323.0,4,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,33,627,48323.0,4,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,33,520,41311.0,6,2022,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,28,124,20333.0,4,2022,0048,1,15,2,"Comercio, excepto de vehículos automotores y motocicletas",2022-T1
1,26,362,10333.0,3,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,24,283,40312.0,6,2022,8600,1,7,2,Actividades de atención a la salud humana,2022-T1
1,27,407,72314.0,4,2022,4000,1,7,1,Construcción,2022-T1
1,24,357,55314.0,5,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,20,407,33314.0,3,2022,4807,1,7,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,21,357,55314.0,4,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,18,407,72314.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,22,581,53313.0,5,2022,5601,1,7,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2022-T1
1,38,425,6001.0,5,2022,5601,1,7,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2022-T1
1,39,573,5002.0,4,2022,4807,1,7,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,36,225,31319.0,6,2022,0048,1,7,2,"Comercio, excepto de vehículos automotores y motocicletas",2022-T1
1,37,270,30332.0,6,2022,6100,1,7,1,Telecomunicaciones,2022-T1
1,34,277,11331.0,6,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,36,237,80323.0,1,2022,9999,1,7,2,,2022-T1
1,25,339,72113.0,3,2022,4000,1,7,1,Construcción,2022-T1
